Immatriculation,Sous activité,Genre
4598 VK 88,Tautl.  ZL,TRR
2549 VL 88,Service général,CAM
2483 VK 88,Benne 70,TRR
2487 VK 88,Benne 70,TRR
257 VS 88,Citerne PB,TRR
260 VS 88,Citerne PN,TRR
262 VS 88,Citerne PB,TRR
269 VS 88,Service général,TRR
AD-008-DN,Tautl.  ZL,TRR
AD-944-DN,Tautl.  ZL,TRR
AM-556-FQ,Frigo double poste,TRR
AM-848-FQ,F.M.   ZL,TRR
AM-090-FY,Traction double poste,TRR
CZ-013-XL,Frigo double poste,TRR
AG-071-BH,,TRR
AF-257-SY,Inconnue,TRR
AG-390-CP,F.M.   ZC,TRR
AN-709-SA,Benne TP,TRR
BC-178-RQ,Benne TP,TRR
CL-077-VN,Tautl.  ZC,TRR
CL-933-VG,F.M.   ZC,TRR
BD-759-LB,Citerne pulvé double poste,TRR
BD-610-LB,Citerne pulvé double poste,TRR
BD-275-PX,Tautl.  ZL,TRR
BD-971-PX,F.M.   ZC,TRR
BD-102-PY,Traction double poste,TRR
BD-223-PY,F.M.   ZL,TRR
AC-891-NQ,Inconnue,TRR
BE-752-QC,Benne ferraille,TRR
BD-739-PZ,Benne ferraille,TRR
BE-787-QC,Benne ferraille,TRR
CZ-056-XL,F.M.   ZC,TRR
CZ-030-XL,F.M.   ZC,TRR
BN-230-AS,Benne ZL,TRR
CQ-108-JT,F.M.   ZC,SREM
CQ-324-JT,F.M.   ZC,SREM
CQ-726-NQ,F.M.   ZC,SREM
BT-099-QM,Benne ferraille,TRR
1826 VF 88,Inconnue,TRR
8870 SJ 89,,CAM
5927 SJ 89,,CAM
BW-392-AL,F.M.   ZC,TRR
BW-469-AL,Inconnue,TRR
BW-308-AL,Inconnue,TRR
BW-220-AL,Inconnue,TRR
462 VQ 88,Benne TP,TRR
BR-747-RX,Inconnue,VP
BR-977-RX,Encadrement,VP
3023 YJ 45,Administration,CTTE
522 AQR 51,Benne TP,TRR
BV-358-CD,Plateaux,TRR
BV-903-CC,Frigo double poste,TRR
CD-010-JC,F.M.   ZC,TRR
CL-593-AC,Citerne PB,TRR
CL-601-AC,F.M.   ZC,TRR
CL-611-AC,F.M.   ZC,TRR
CL-519-AR,Citerne PB,TRR
CL-527-AR,F.M.   ZC,TRR
BK-560-JL,Inconnue,CAM
FX8810,,CAM
1879 VQ 88,Tautl.  ZL,TRR
BZ-803-PZ,Inconnue,CAM
FX1202,Inconnue,TRR
FX1203,Inconnue,TRR
443 VJ 88,Benne TP,TRR
8870 SJ 89,Porteur > 19T,CAM
AY-736-WK,Inconnue,TRR
BH-031-NP,Inconnue,TRR
BH-914-NN,Inconnue,TRR
BH-971-NN,Inconnue,TRR
BH-839-WH,Tautl.  ZL,TRR
BW-288-LB,Tautl.  ZL,TRR
BM-489-TE,Benne ferraille,TRR
BE-096-QD,Inconnue,TRR
BE-147-WW,Plateaux,TRR
BH-605-FE,Ampliroll,CAM
BF-113-ZJ,Benne TP,TRR
AV-801-JH,Benne TP,CAM
AV-801-JH,,CAM
FX1205,Inconnue,TRR
FX1201,Inconnue,TRR
CF-425-LF,F.M.   ZC,TRR
CF-703-LE,Tautl.  ZL,TRR
CF-877-LF,F.M.   ZC,TRR
CE-632-HP,Service général,TRR
CM-736-DX,Inconnue,TRR
CM-742-DX,F.M.   ZC,TRR
2252 VM 88,,TRR
CP-770-GA,Tautl.  ZC,SREM
CP-790-GA,Tautl.  ZC,SREM
CN-558-PS,Tautl.  ZC,TAUT
CN-479-PS,Tautl.  ZC,TAUT
CB-972-CG,Tautl.  ZC,TAUT
CB-881-CG,Tautl.  ZC,TAUT
CQ-920-ZV,Tautl.  ZC,TAUT
CQ-771-ZV,Tautl.  ZC,TAUT
DG-299-DA,Tautl.  ZC,SREM
CC-696-DB,F.M.   ZC,SREM
BX-929-HW,Tautl.  ZL,SREM
RDE83PK,Affectation SA,TAUT
CM-168-BD,TAUT dédiée,TAUT
CB-245-QD,Tautl.  ZC,SREM
CB-078-QD,Navettes,SREM
CN-239-SW,Tautl.  ZC,SREM
CD-117-CA,Benne TP,SREM
CQ-002-SP,Tautl.  ZC,SREM
BM-385-BG,Tautl.  ZL,SREM
8778 VF 88,Benne TP,SREM
BM-251-BG,Tautl.  ZL,TAUT
CN-119-SW,Inconnue,PLAT
AX-786-JC,Plateaux,TAUT
2649 VP 88,Tautl.  ZC,PLAT
3110 WV 45,Tautl.  ZC,SREM
CZ-234-PL,Inconnue,TAUT
7102 XG 45,Tautl.  ZC,TAUT
CF-294-RM,Tautl.  ZC,TAUT
9918 XP 45,Tautl.  ZC,TAUT
BY-494-GP,Tautl.  ZL,SREM
AV-906-CS,F.M.   ZL,SREM
CQ-798-NE,F.M.   ZL,SREM
CM-928-QA,Inconnue,SREM
BY-643-HG,Tautl.  ZL,TAUT
AV6225,Plateaux,SREM
AV6226,Plateaux,TAUT
Q2073,Plateau dédié,PLAT
YE7272,Plateaux,PLAT
CL-148-WG,Citerne PN,SREM
CN-403-QQ,F.M.   ZC,FM
CN-292-QQ,F.M.   ZC,FM
431 VJ 88,F.M.   ZL,TRR
437 VJ 88,F.M.   ZL,TRR
CZ-050-XL,F.M.   ZC,TRR
AV-722-CS,,CAM
331 AMZ 44,Benne TP,TRR
AM-215-ES,Tautl.  ZL,TRR
AV-801-JH,Port BE,CAM
AM-239-VD,Organisation dédiée,TRR
1994 VP 88,,TRR
AN-962-XD,Tautl.  ZC,TRR
4801 VM 88,F.M.   ZC,TRR
273 VS 88,Ampliroll,CAM
AL-301-EX,TAUT double poste,TRR
AL-460-EX,TAUT double poste,TRR
AL-714-EX,Tautl.  ZL,TRR
AN-799-WX,Navettes,TRR
AN-850-WY,Inconnue,TRR
AQ-241-YG,F.M.   ZL,TRR
AQ-351-YB,F.M.   ZL,TRR
AQ-799-YE,Tautl.  ZL,TRR
AQ-006-YG,Inconnue,TRR
AQ-198-YE,Inconnue,TRR
AR-392-GA,Benne ferraille,TRR
AR-969-BT,Tautl.  ZC,TRR
AR-606-BW,Plateaux,TRR
AR-298-BW,Tautl.  ZC,TRR
AR-317-BV,Tautl.  ZC,TRR
AR-709-BM,Inconnue,TRR
AS-676-PS,Organisation dédiée,TRR
AR-929-FZ,Inconnue,TRR
AR-142-VF,Inconnue,TRR
34  W 88,Inconnue,TRR
AR-140-GA,Organisation dédiée,TRR
3669 VK 88,Tautl.  ZC,TRR
3672 VK 88,Tautl.  ZC,TRR
NO87414,,TRR
DW-836-MS,,TRR
NO85199,,TRR
6215 VK 88,,TRR
BH-881-WH,Inconnue,TRR
BH-120-WJ,Inconnue,TRR
BH-794-WH,TAUT dédiée,TRR
BH-089-RC,TAUT dédiée,TRR
BH-737-RL,Inconnue,TRR
BH-407-RP,Tautl.  ZC,TRR
BH-280-RP,Inconnue,TRR
W-294-BR,,TRR
W-675-BG,,TRR
AV-722-CS,,CAM
457 VQ 88,Tautl.  ZL,TRR
6778 VL 88,,TRR
BK-660-JL,Citerne Pulvé,TRR
BT-412-RV,Plateaux,TRR
BT-626-RT,Inconnue,TRR
BT-348-RV,Inconnue,TRR
BT-835-RT,Plateaux,TRR
BZ-349-MW,Tautl.  ZC,TRR
FX1928,Inconnue,TRR
4623 VK 88,,TRR
4617 VK 88,,TRR
BK-374-PG,Inconnue,TRR
BE-459-WV,F.M.   ZC,TRR
BP-821-WB,Tautl.  ZC,TRR
BP-443-WB,F.M.   ZC,TRR
BP-530-WB,F.M.   ZC,TRR
BP-629-WB,Citerne Pulvé,TRR
BP-170-VZ,Frigo,TRR
BP-036-VY,Inconnue,TRR
BP-131-VY,Inconnue,TRR
BP-199-VX,Tautl.  ZC,TRR
BP-941-VW,Tautl.  ZL,TRR
BP-758-VW,Inconnue,TRR
BP-852-VW,Tautl.  ZL,TRR
BP-040-VX,Tautl.  ZC,TRR
BX-532-LY,Inconnue,TRR
BX-759-LS,TAUT dédiée,TRR
CD-243-AP,,TRR
CF-170-QD,F.M.   ZC,TRR
BJ-213-VL,F.M.   ZL,TRR
BJ-427-VL,F.M.   ZL,TRR
BJ-703-VL,Inconnue,TRR
BJ-939-VL,Inconnue,TRR
BJ-531-VM,Inconnue,TRR
BJ-981-VM,F.M.   ZL,TRR
299 VQ 88,Inconnue,TRR
6575 VQ 88,Service général,TRR
BV-195-DM,Inconnue,TRR
BV-271-DM,F.M.   ZC,TRR
CB-675-FP,Citerne PN,TRR
CB-772-FP,Citerne PB,TRR
CB-754-FP,Citerne PB,TRR
CB-732-FP,Citerne PB,TRR
CG-073-MC,Inconnue,TRR
AN-540-BA,,TRR
8070 VM 88,Inconnue,TRR
BK-275-PG,Inconnue,TRR
BK-590-PG,Inconnue,TRR
BK-199-PG,Inconnue,TRR
BK-477-PG,Inconnue,TRR
BK-067-TR,Inconnue,TRR
BK-173-TR,Benne ferraille,TRR
2697 VN 88,Inconnue,TRR
953 VQ 88,Inconnue,TRR
529 VP 88,F.M.   ZC,TRR
CP-653-GB,F.M.   ZC,TRR
CP-649-GB,F.M.   ZC,TRR
CP-151-GB,Plateau dédié,TRR
CP-425-GB,Inconnue,TRR
CP-422-GB,Plateau dédié,TRR
CM-223-CF,Inconnue,TRR
1902 SC 39,,TRR
4479 SE 39,,TRR
3026 SM 39,,TRR
AV-065-YF,Benne TP,TRR
BE-385-YJ,Benne TP,TRR
BN-763-RW,Benne ZL,TRR
BN-659-RW,Benne TP,TRR
DN-003-AR,Tautl.  ZL,TRR
DQ-693-LR,Affectation SA,SREM
DQ-520-LR,Affectation SA,SREM
DQ-582-LR,Affectation SA,SREM
DN-096-AR,Fond mouvant double poste,TRR
DC-680-AY,Affectation SA,SREM
CH-055-EV,Affectation SA,SREM
CH-004-EV,Affectation SA,SREM
CJ-246-YK,F.M.   ZC,SREM
CJ-337-YK,Service général,SREM
CJ-483-YK,Service général,SREM
DQ-787-LR,Affectation SA,SREM
DC-613-AY,Affectation SA,TAUT
DN-139-AR,Tautl.  ZL,TRR
BY-999-BD,Tautl.  ZC,TAUT
DW093SP,,TAUT
DN-042-AR,Benne TP,TRR
DN-074-AR,Benne ferraille,TRR
DN-874-AQ,Benne ferraille,TRR
CC-410-AT,Benne TP,SREM
DN-975-AQ,Benne ferraille,TRR
CC-351-AT,Benne TP,SREM
DN-942-AQ,Citerne Pulvé,TRR
DN-158-AR,F.M.   ZC,TRR
DC-713-AY,Affectation SA,TAUT
DQ-547-LR,Affectation SA,SREM
DC-921-AX,Plateaux,TAUT
DC-489-AY,Affectation SA,TAUT
DC-007-AY,Affectation SA,TAUT
DC-869-AX,Affectation SA,TAUT
698 AEY 29,,FRIG
595 AEW 29,,FRIG
CH-675-ET,Affectation SA,SREM
CH-562-ET,Affectation SA,SREM
BS-215-NL,TAUT dédiée,SREM
CD-056-AR,Tautl.  ZL,SREM
6184 VK 88,TAUT dédiée,TRR
6223 VK 88,TAUT dédiée,TRR
6218 VK 88,,TRR
6216 VK 88,Tautl.  ZC,TRR
4623 VK 88,,TRR
3630 VK 88,Citerne PN,TRR
CD-037-CB,Benne TP,TRR
3638 VK 88,Citerne PN,TRR
CD-962-CA,Benne TP,TRR
3654 VK 88,F.M.   ZL,TRR
3675 VK 88,,TRR
3679 VK 88,,TRR
3684 VK 88,,TRR
2531 VK 88,Benne TP,TRR
4601 VK 88,Tautl.  ZC,TRR
9633 VJ 88,F.M.   ZL,TRR
9635 VJ 88,Benne TP,TRR
2480 VK 88,Plateaux,TRR
AN-286-GR,Plateau dédié,TRR
AN-747-GQ,Tautl.  ZL,TRR
AN-578-GR,Tautl.  ZL,TRR
AQ-824-GJ,Inconnue,TRR
AQ-890-PF,Ampliroll,TRR
AQ-144-PF,Inconnue,TRR
AP-496-XE,Benne TP,TRR
AQ-598-PG,Inconnue,TRR
AQ-491-PF,Inconnue,TRR
AQ-524-GR,Benne ferraille,TRR
48 W 88,TAUT double poste,TRR
AQ-342-GR,F.M.   ZC,TRR
AQ-676-GR,Inconnue,TRR
AP-147-XF,Benne TP,TRR
AQ-913-DC,Benne TP,TRR
AQ-895-DE,,TRR
AQ-531-VE,Benne TP,TRR
AQ-472-YE,Plateaux,TRR
AR-852-GA,Inconnue,TRR
3198 VQ 88,Tautl.  ZC,TRR
AQ-556-YD,Plateaux,TRR
CF-234-QD,F.M.   ZC,TRR
663 VP 26,,TRR
7946 XT 26,,TRR
CZ-849-LJ,Inconnue,TRR
CF-208-QD,F.M.   ZC,TRR
AG-415-RX,,TRR
AV-768-XT,,TRR
CQ-796-WN,F.M.   ZC,SREM
CQ-495-WN,F.M.   ZC,SREM
CR-171-TZ,F.M.   ZC,SREM
XF1402,Plateaux,SREM
BN-140-ZE,Traction double poste,TRR
FX1207,,TRR
AY-012-YV,Benne TP,TRR
XF1405,Plateaux,SREM
FX1910,Plateaux,TRR
FX1909,Inconnue,TRR
4631 VS 88,Ampliroll,TRR
BX-612-EV,,CAM
2487 VK 88,Benne TP,TRR
3899 VF 88,Inconnue,TRR
AN-866-XC,,TRR
AL-987-GG,Benne TP,TRR
FX1215,Inconnue,TRR
XF1403,Plateaux,SREM
AV-840-XT,Citerne PN,TRR
AZ-539-RG,,TRR
AZ-623-RG,F.M.   ZC,TRR
BS-514-FG,,TRR
BV-780-RB,,TRR
FX1211,Inconnue,TRR
FX1212,Inconnue,TRR
FX8820,Porteur dédié,CAM
BV-139-EY,F.M.   ZC,TRR
BV-152-EZ,Frigo double poste,TRR
463 VX 26,,TRR
CD-489-JC,F.M.   ZC,TRR
BV-893-EY,Tautl.  ZL,TRR
BV-223-EZ,Tautl.  ZL,TRR
815 VL 88,Fourgon ZC,TRR
BZ-994-AG,Benne ZL,TRR
BZ-100-AM,Benne ZL,TRR
CL-600-BP,Port BE,TRR
CL-642-BP,Inconnue,CAM
4199 SJ 39,,TRR
1542 SP 39,,TRR
AV-091-YF,Plateaux,TRR
AA-684-CG,Inconnue,TRR
AA-881-GJ,Inconnue,TRR
AV-902-YL,Inconnue,TRR
BF-738-RD,Benne TP,TRR
AP-384-QJ,Benne TP,TRR
CL-497-BP,Port BE,CAM
BQ-358-JS,Benne TP,TRR
BZ-140-AH,Inconnue,TRR
BZ-209-AH,Inconnue,TRR
3015 SF 39,,TRR
DW537PU,Inconnue,TRR
DW541PU,Affectation SA,TRR
DW543PU,Affectation SA,TRR
DW544PU,Affectation SA,TRR
DW540PU,Affectation SA,TRR
DW542PU,Inconnue,TRR
DW539PU,Affectation SA,TRR
DW538PU,Inconnue,TRR
CN-129-RS,F.M.   ZC,TRR
CN-322-SN,F.M.   ZC,TRR
CN-312-SN,F.M.   ZC,TRR
BG-130-KM,Inconnue,TRR
BG-999-KN,Inconnue,TRR
BG-053-KM,F.M.   ZC,TRR
BG-874-KN,F.M.   ZC,TRR
3122 VN 88,,TRR
BH-151-WJ,Inconnue,TRR
BH-944-WH,Inconnue,TRR
BH-748-WH,Inconnue,TRR
CC-396-NR,Citerne PB,TRR
CC-453-NR,Citerne PN,TRR
857 BYW 57,,BEN
6712 RV 88,Navettes,TAUT
5522 TZ 88,TAUT dédiée,SREM
CQ-076-NF,Benne TP,BEN
CP-840-CZ,Tautl.  ZC,SREM
CZ-169-BH,Benne TP,SREM
CF-572-TR,Tautl.  ZL,SREM
DH-135-KY,Tautl.  ZL,SREM
EC-719-NY,Tautl.  ZC,SREM
CC-012-AV,Tautl.  ZC,SREM
CM-095-BD,Tautl.  ZC,SREM
CL-449-ER,Tautl.  ZC,SREM
CC-144-AV,Tautl.  ZC,SREM
CC-487-AV,Tautl.  ZC,SREM
CC-239-AV,Inconnue,SREM
BW-741-HA,F.M.   ZC,FM
CF-637-TR,Tautl.  ZL,SREM
BW-821-HA,F.M.   ZC,FM
BW-066-HB,F.M.   ZC,SREM
CH-656-JP,Tautl.  ZC,SREM
DD-662-BH,Tautl.  ZC,SREM
DD-591-BH,Tautl.  ZL,SREM
CZ-720-EL,Citerne PB,SREM
DK-537-ZB,Tautl.  ZL,SREM
DD-499-BH,Tautl.  ZL,SREM
CH-252-JQ,Tautl.  ZC,SREM
CH-720-JP,Tautl.  ZL,SREM
CA-835-QK,Tautl.  ZC,TAUT
CH-785-JP,Tautl.  ZL,SREM
CN-107-AE,Navettes,SREM
CP-879-ZR,Tautl.  ZC,TAUT
CP-211-DA,F.M.   ZC,FM
CC-008-DB,F.M.   ZC,FM
9077 TW 88,F.M.   ZC,SREM
DD-850-BH,Tautl.  ZL,TAUT
DD-035-TW,Tautl.  ZL,SREM
DP-722-FQ,Tautl.  ZL,SREM
DH-957-GC,Tautl.  ZL,TAUT
CB-132-QD,Tautl.  ZC,SREM
BV-747-TQ,Tautl.  ZL,SREM
CC-247-RF,Citerne Pulvé,SREM
AQ-124-GM,Inconnue,TRR
4254 VN 88,Inconnue,TRR
359 AKV 51,Benne ferraille,TRR
744 ALG 51,Benne ferraille,TRR
332 AKV 51,TAUT double poste,TRR
875 ALF 51,Benne TP,TRR
973 AJX 51,Benne TP,TRR
9639 VJ 88,Plateaux,TRR
1303 VK 88,Organisation dédiée,TRR
7831 VK 88,F.M.   ZL,TRR
NO82504,,TRR
NO82505,,TRR
3651 VK 88,Tautl.  ZL,TRR
2541 VK 88,Plateaux,TRR
NO82506,,TRR
1564 VK 88,Citerne PN,TRR
1566 VK 88,,TRR
1569 VK 88,,TRR
1571 VK 88,Citerne PN,TRR
1572 VK 88,Citerne PN,TRR
3647 VK 88,Tautl.  ZC,TRR
NO85294,,TRR
NO82559,,TRR
NO82558,,TRR
2543 VK 88,,TRR
9629 VJ 88,Plateaux,TRR
2545 VK 88,F.M.   ZC,TRR
2536 VK 88,Benne TP,TRR
NO81015,,TRR
DX-985-BB,Benne TP,TRR
FX8805,Porteur dédié,CAM
AA-283-PF,,TRR
3492 TR 88,,TRR
3497 TR 88,F.M.   ZC,TRR
FX1950,Inconnue,TRR
AQ-090-PG,Inconnue,TRR
4252 VN 88,Inconnue,TRR
3202 VQ 88,Plateaux,TRR
4871 VM 88,F.M.   ZC,TRR
2789 XB 26,,TRR
CD-989-LY,Inconnue,TRR
CD-002-LZ,Inconnue,TRR
CD-726-LX,Inconnue,TRR
CD-233-LX,Benne TP,TRR
CD-981-LY,F.M.   ZC,TRR
FX1924,Inconnue,TRR
FX1925,Inconnue,TRR
CM-899-RL,Citerne PB,TRR
CM-890-RL,Citerne PB,TRR
CM-905-RL,Citerne PB,TRR
CM-844-RL,F.M.   ZC,TRR
CM-862-RL,F.M.   ZC,TRR
CM-876-RL,Inconnue,TRR
XF1404,Plateaux,SREM
XF1401,Plateaux,SREM
6603 VF 88,Porteur dédié,CAM
DF-139-JM,Tautl.  ZC,TRR
DF-456-RK,Plateaux,TRR
DF-207-RR,Tautl.  ZL,TRR
DF-467-RQ,TAUT dédiée,TRR
DF-918-RP,TAUT double poste,TRR
DF-933-RQ,F.M.   ZC,TRR
CE-707-LM,F.M.   ZC,TRR
CE-472-LM,F.M.   ZC,TRR
308 VQ 88,Inconnue,TRR
BF-779-ZG,Inconnue,TRR
BF-998-ZG,Inconnue,TRR
BF-885-ZG,Inconnue,TRR
DF-662-RE,Citerne PN,TRR
DF-011-RH,Inconnue,TRR
6714 RV 88,Navettes,TAUT
8916 RV 88,Navettes,TAUT
CN-808-YK,Plateaux,SREM
CN-644-YK,Plateaux,SREM
CP-627-NN,Plateaux,PLAT
7861 SD 88,Navettes,TAUT
CK-162-RM,Plateaux,PLAT
DH-344-RD,Navettes,TAUT
2089 RZ 88,Navettes,TAUT
CG-480-MC,Citerne PB,SREM
3161 JY 76,,CIT
CQ-041-KT,Tautl.  ZC,SREM
CX-247-KJ,Benne TP,BEN
CZ-258-XY,Tautl.  ZC,TAUT
ZQ7168,Plateaux,SREM
ZQ7170,Plateaux,TAUT
CC-684-GF,Tautl.  ZL,SREM
CL-215-CA,Benne TP,BEN
CL-076-CA,Benne TP,BEN
CK-200-RM,Plateaux,SREM
BW-178-HB,F.M.   ZC,SREM
BW-385-HB,F.M.   ZC,SREM
4689 VQ 62,,PLSC
4692 VQ 62,,TAUT
4685 VQ 62,,TAUT
4922 TL 88,,TAUT
991 AXC 51,Benne TP,BEN
125 TN 62,TAUT dédiée,PLSC
CC-092-GG,Tautl.  ZL,SREM
CD-915-AM,Tautl.  ZL,SREM
DD-635-FX,Benne TP,BEN
CQ-283-PE,Inconnue,SREM
3125 TR 76,Tautl.  ZL,PLAT
CQ-871-PH,Tautl.  ZC,TAUT
CQ-254-PE,F.M.   ZC,FM
AM-920-FP,F.M.   ZC,FM
BY-813-NK,F.M.   ZC,SREM
BZ-669-DJ,Navettes,SREM
5699 TB 88,Tautl.  ZC,FOUR
9869 MS 69,TAUT dédiée,REM
CN-321-QQ,F.M.   ZC,FM
CN-454-QQ,F.M.   ZC,FM
CN-350-QQ,F.M.   ZC,FM
CB-056-VA,Tautl.  ZC,SREM
CB-140-VA,Tautl.  ZC,SREM
CD-384-AM,Tautl.  ZC,TAUT
CB-996-TZ,Tautl.  ZC,TAUT
CL-448-ES,Tautl.  ZC,SREM
CA-730-FR,Tautl.  ZL,TAUT
CA-794-FR,Tautl.  ZL,TAUT
BS-286-RZ,TAUT double poste,SREM
BS-772-RY,TAUT double poste,SREM
BS-022-RY,Tautl.  ZL,SREM
DC-726-KA,Benne TP,SREM
DC-767-KA,Benne TP,SREM
CM-302-HJ,Citerne PN,SREM
6039 VF 88,Benne TP,SREM
CH-236-FK,F.M.   ZL,SREM
BM-519-BG,Tautl.  ZL,TAUT
6043 VF 88,Benne TP,SREM
6045 VF 88,Benne TP,SREM
CN-530-GM,F.M.   ZC,SREM
CV-170-MX,F.M.   ZC,SREM
CH-012-FK,F.M.   ZC,SREM
CH-976-FK,F.M.   ZC,FM
CH-949-FJ,F.M.   ZC,FM
6046 VF 88,Benne TP,SREM
1887 SW 69,,REM
CQ-953-TL,F.M.   ZC,FM
CL-507-ES,Tautl.  ZC,SREM
CQ-055-TM,F.M.   ZC,FM
DT-424-LF,Tautl.  ZC,TAUT
DG-261-GV,Tautl.  ZC,TAUT
DG-111-DC,Inconnue,TAUT
CL-394-YR,Inconnue,TAUT
DG-049-DA,TAUT dédiée,TAUT
CQ-003-TM,F.M.   ZC,FM
CB-301-VB,Benne TP,SREM
,,
AR-860-BW,Tautl.  ZC,
FX5401,Pré-chargement,TRR
BM-266-XS,Inconnue,TRR
2292 VN 88,Benne TP,TRR
FX1949,Inconnue,TRR
FX5402,Pré-chargement,TRR
AS-188-YT,,TRR
AS-517-YV,Inconnue,TRR
AS-657-YV,Tautl.  ZC,TRR
AS-342-YT,Tautl.  ZL,TRR
AR-598-GA,Benne ferraille,TRR
6003 VJ 88,Benne TP,TRR
AS-188-YT,Tautl.  ZL,TRR
AS-724-YS,Inconnue,TRR
AT-234-AK,Ampliroll,CAM
2510 VK 88,Benne céréalière,TRR
9500 VN 88,Citerne PB,TRR
9502 VN 88,Citerne PN,TRR
9503 VN 88,Citerne PB,TRR
9507 VN 88,Citerne PB,TRR
9509 VN 88,Citerne PN,TRR
3105 VP 88,Tautl.  ZL,TRR
FX1928,,TRR
1876 VQ 88,,TRR
2006 VP 88,Benne TP,TRR
363 AKV 51,Benne TP,TRR
6456 VL 88,,TRR
6154 VK 88,Benne TP,TRR
4628 VK 88,Benne TP,TRR
2538 VK 88,Inconnue,TRR
2489 VK 88,Benne TP,TRR
9511 VN 88,Tautl.  ZL,TRR
9226 VJ 88,Tautl.  ZL,TRR
4803 VM 88,Tautl.  ZL,TRR
8069 VM 88,Tautl.  ZL,TRR
8076 VM 88,Tautl.  ZL,TRR
9931 VN 88,Benne TP,TRR
8067 VJ 88,Benne TP,TRR
NO80940,,TRR
9638 VJ 88,F.M.   ZL,TRR
NO82203,,TRR
NO82202,,TRR
W-675-BG,,TRR
1564 VK 88,Benne TP,TRR
BM-354-EW,Benne ferraille,TRR
BM-695-TE,Inconnue,TRR
BN-995-KX,TAUT dédiée,TRR
BN-897-MS,Tautl.  ZC,TRR
BN-794-MS,Inconnue,TRR
BD-346-FH,Tautl.  ZL,TRR
BD-875-QA,Inconnue,TRR
BD-003-QB,F.M.   ZC,TRR
BD-254-QB,F.M.   ZC,TRR
BD-119-PW,Inconnue,TRR
BD-270-PW,Inconnue,TRR
BD-426-PW,Inconnue,TRR
BD-133-PX,Inconnue,TRR
FX1958,Inconnue,TRR
FX1957,Inconnue,TRR
BD-358-PY,Tautl.  ZC,TRR
FX1906,Inconnue,TRR
FX1905,Pré-chargement,TRR
BD-778-QA,F.M.   ZC,TRR
BD-330-QA,F.M.   ZC,TRR
BD-056-FG,Traction double poste,TRR
BE-711-XS,Benne TP,TRR
BE-816-XS,Benne ferraille,TRR
8424 VN 88,F.M.   ZC,TRR
FX1922,Inconnue,TRR
CC-036-SQ,TAUT double poste,TRR
CC-614-SR,Inconnue,TRR
CC-980-TF,Benne TP,TRR
DW794PR,Inconnue,TRR
DW796PR,Inconnue,TRR
BP-731-LN,,CTTE
FX1301,Inconnue,TRR
FX1302,Inconnue,TRR
FX1303,Inconnue,TRR
FX1304,Inconnue,TRR
FX1305,Inconnue,TRR
3349 NQ 76,,BEN
CQ-330-PE,Tautl.  ZL,SAV
CQ-542-PF,Tautl.  ZC,SREM
CK-086-RE,Benne TP,BEN
CK-092-RC,Benne TP,BEN
CK-707-RC,Benne TP,BEN
CK-926-RL,Benne TP,BEN
CS-019-NY,F.M.   ZC,SREM
CX-161-PW,Benne TP,BEN
CB-772-HG,Inconnue,FM
CK-166-KG,Citerne PB,SREM
CK-948-QN,Citerne PB,SREM
CH-069-JQ,Citerne PB,SREM
CJ-939-RK,Citerne PB,SREM
6369 SE 88,Citerne déchets,CIT
7618 SE 88,Citerne déchets,CIT
125 BXY 57,,BEN
1966 RK 88,Citerne PN,CIT
CP-384-BS,Citerne PB,SREM
6409 RN 88,Citerne PN,CIT
1707 RT 88,Citerne PN,CIT
CT-014-BY,Citerne PN,CIT
7197 TV 88,,TAUT
CF-404-TR,Tautl.  ZL,SREM
CA-011-FS,Tautl.  ZL,SREM
5884 SL 88,Plateaux,PLAT
AS-771-PS,Plateaux,PLAT
5888 SL 88,,TAUT
2505 RZ 88,Navettes,TAUT
S2209,Plateau dédié,SREM
R1595,Plateaux,TAUT
S2213,Plateau dédié,SREM
5458 VX 69,Inconnue,PLAT
EB-763-GY,TAUT dédiée,SREM
5483 NK 69,,SAV
CM-525-QA,Navettes,SREM
CQ-406-KR,Tautl.  ZC,SREM
CP-419-DA,F.M.   ZC,SREM
DD-113-TW,TAUT dédiée,SREM
881 XR 69,Inconnue,SAV
534 AAX 51,Atelier,TRR
DC-412-ZK,Inconnue,TRR
,,CAM
8571 VH 88,F.M.   ZL,TRR
8574 VH 88,F.M.   ZL,TRR
8575 VH 88,,TRR
8885 VH 88,Tautl.  ZL,TRR
8893 VH 88,,TRR
448 VJ 88,F.M.   ZC,TRR
447 VJ 88,F.M.   ZC,TRR
444 VJ 88,F.M.   ZC,TRR
5947 VH 88,,TRR
5949 VH 88,,TRR
5952 VH 88,,TRR
5955 VH 88,Tautl.  ZC,TRR
6478 VH 88,,TRR
5942 VH 88,Tautl.  ZL,TRR
8573 VH 88,,TRR
8579 VH 88,,TRR
8561 VH 88,Tautl.  ZL,TRR
8559 VH 88,Tautl.  ZL,TRR
8576 VH 88,,TRR
8578 VH 88,,TRR
8954 VG 88,Citerne Pulvé,TRR
9738 VG 88,,TRR
5325 VG 88,Fourgon ZC,TRR
8563 VH 88,Tautl.  ZL,TRR
4276 VH 88,,TRR
AN9803,,TRR
432 VJ 88,,TRR
437 VJ 88,,TRR
1245 VK 88,,CAM
438 VJ 88,Tautl.  ZL,TRR
440 VJ 88,Tautl.  ZL,TRR
8066 VJ 88,Tracteur Grue,TRR
9262 VJ 88,Tracteur Grue,TRR
